-1,49,41,42,43,44,45,46,47,48,17,22,26,33,39,11,3,7,49,41,42,43,44,45,46,47,48,34,13,27,25,9,5,19,40,49,41,42,43,44,45,46,47,48,24,32,8,12,20,4,38,29,49,41,42,43,44,45,46,47,48,18,6,35,30,1,21,37,14,49,41,42,43,44,45,46,47,48,23,2,10,36,31,28,15,16
-1,49,41,42,43,44,45,46,47,48,11,20,29,3,31,40,6,24,49,41,42,43,44,45,46,47,48,9,28,16,4,33,39,13,22,49,41,42,43,44,45,46,47,48,10,5,27,37,35,18,23,12,49,41,42,43,44,45,46,47,48,15,38,8,17,34,25,2,30,49,41,42,43,44,45,46,47,48,19,1,21,26,7,14,32,36
-1,49,41,42,43,44,45,46,47,48,20,22,27,34,40,5,7,12,49,41,42,43,44,45,46,47,48,38,33,8,19,26,4,24,14,49,41,42,43,44,45,46,47,48,11,28,32,37,17,3,23,9,49,41,42,43,44,45,46,47,48,35,29,18,36,21,6,15,2,49,41,42,43,44,45,46,47,48,31,16,10,13,25,1,30,39
-1,49,41,42,43,44,45,46,47,48,16,30,13,4,10,33,22,39,49,41,42,43,44,45,46,47,48,27,40,18,8,5,12,34,21,49,41,42,43,44,45,46,47,48,14,35,25,28,37,1,9,20,49,41,42,43,44,45,46,47,48,38,23,29,32,7,15,2,17,49,41,42,43,44,45,46,47,48,26,19,6,24,31,3,11,36
-1,49,41,42,43,44,45,46,47,48,37,19,3,22,13,33,6,26,49,41,42,43,44,45,46,47,48,23,8,36,31,16,14,4,29,49,41,42,43,44,45,46,47,48,34,20,12,30,5,21,7,39,49,41,42,43,44,45,46,47,48,17,24,15,9,35,38,1,27,49,41,42,43,44,45,46,47,48,40,25,2,11,32,10,28,18
-1,49,41,42,43,44,45,46,47,48,32,23,29,6,14,4,38,20,49,41,42,43,44,45,46,47,48,35,25,19,26,8,37,13,5,49,41,42,43,44,45,46,47,48,27,36,3,24,31,12,16,7,49,41,42,43,44,45,46,47,48,15,2,40,30,34,22,18,10,49,41,42,43,44,45,46,47,48,11,17,1,28,21,39,33,9
-1,49,41,42,43,44,45,46,47,48,14,34,30,10,20,37,4,21,49,41,42,43,44,45,46,47,48,16,35,11,40,23,9,28,5,49,41,42,43,44,45,46,47,48,39,31,26,6,22,12,18,1,49,41,42,43,44,45,46,47,48,13,38,27,25,17,3,33,7,49,41,42,43,44,45,46,47,48,2,24,15,32,19,8,36,29
-1,49,41,42,43,44,45,46,47,48,15,38,23,18,1,10,29,35,49,41,42,43,44,45,46,47,48,11,24,40,32,26,6,5,20,49,41,42,43,44,45,46,47,48,36,7,13,3,21,34,16,27,49,41,42,43,44,45,46,47,48,30,37,12,8,4,19,22,31,49,41,42,43,44,45,46,47,48,28,14,25,2,39,17,9,33
-1,49,41,42,43,44,45,46,47,48,19,6,25,37,33,28,3,12,49,41,42,43,44,45,46,47,48,23,15,18,10,31,5,36,29,49,41,42,43,44,45,46,47,48,16,38,4,24,13,7,32,26,49,41,42,43,44,45,46,47,48,9,22,1,17,11,34,39,30,49,41,42,43,44,45,46,47,48,8,21,35,27,2,14,40,20
-1,49,41,42,43,44,45,46,47,48,37,4,19,26,35,21,11,10,49,41,42,43,44,45,46,47,48,22,40,1,29,18,6,13,33,49,41,42,43,44,45,46,47,48,14,2,17,38,27,34,9,23,49,41,42,43,44,45,46,47,48,16,31,3,28,12,8,36,24,49,41,42,43,44,45,46,47,48,32,5,15,7,25,20,39,30
-1,49,41,42,43,44,45,46,47,48,33,6,26,2,40,11,20,25,49,41,42,43,44,45,46,47,48,3,34,19,36,23,27,7,15,49,41,42,43,44,45,46,47,48,39,21,14,10,5,18,32,29,49,41,42,43,44,45,46,47,48,35,28,24,8,13,16,37,4,49,41,42,43,44,45,46,47,48,12,17,1,9,30,38,31,22
-1,49,41,42,43,44,45,46,47,48,12,8,39,23,29,3,33,20,49,41,42,43,44,45,46,47,48,36,14,22,16,9,26,34,2,49,41,42,43,44,45,46,47,48,21,31,30,10,1,17,38,11,49,41,42,43,44,45,46,47,48,35,4,15,37,19,6,25,28,49,41,42,43,44,45,46,47,48,27,32,7,5,24,13,40,18
-1,49,41,42,43,44,45,46,47,48,17,36,21,10,11,26,2,31,49,41,42,43,44,45,46,47,48,30,9,38,20,1,24,35,15,49,41,42,43,44,45,46,47,48,37,34,19,25,8,3,13,29,49,41,42,43,44,45,46,47,48,28,12,7,33,39,23,16,5,49,41,42,43,44,45,46,47,48,6,14,18,22,40,4,27,32
-1,49,41,42,43,44,45,46,47,48,23,4,13,29,32,7,37,17,49,41,42,43,44,45,46,47,48,20,35,24,30,2,11,39,8,49,41,42,43,44,45,46,47,48,3,12,6,16,22,38,26,34,49,41,42,43,44,45,46,47,48,15,36,19,9,28,5,21,33,49,41,42,43,44,45,46,47,48,40,1,18,14,27,25,10,31
-1,49,41,42,43,44,45,46,47,48,36,19,33,6,21,27,15,4,49,41,42,43,44,45,46,47,48,22,16,40,26,14,2,32,8,49,41,42,43,44,45,46,47,48,24,35,11,5,28,39,9,17,49,41,42,43,44,45,46,47,48,7,30,25,37,3,34,20,12,49,41,42,43,44,45,46,47,48,13,29,31,10,23,18,38,1
-1,49,41,42,43,44,45,46,47,48,21,2,31,13,20,26,8,39,49,41,42,43,44,45,46,47,48,5,29,23,11,6,34,40,16,49,41,42,43,44,45,46,47,48,33,38,27,19,4,14,10,24,49,41,42,43,44,45,46,47,48,9,22,37,35,15,30,1,18,49,41,42,43,44,45,46,47,48,28,32,12,17,36,3,25,7
-1,49,41,42,43,44,45,46,47,48,7,1,23,20,35,27,12,40,49,41,42,43,44,45,46,47,48,31,30,16,3,39,8,13,21,49,41,42,43,44,45,46,47,48,38,22,6,17,26,33,11,5,49,41,42,43,44,45,46,47,48,9,29,37,32,24,19,2,15,49,41,42,43,44,45,46,47,48,28,10,4,14,36,34,25,18
-1,49,41,42,43,44,45,46,47,48,6,24,31,13,37,20,3,30,49,41,42,43,44,45,46,47,48,28,22,34,18,2,36,10,15,49,41,42,43,44,45,46,47,48,40,33,16,5,14,27,25,9,49,41,42,43,44,45,46,47,48,21,12,39,8,19,26,4,35,49,41,42,43,44,45,46,47,48,1,32,11,7,38,23,29,17
-1,49,41,42,43,44,45,46,47,48,37,23,17,28,15,8,5,35,49,41,42,43,44,45,46,47,48,11,40,29,2,24,33,20,9,49,41,42,43,44,45,46,47,48,30,6,22,16,4,14,31,38,49,41,42,43,44,45,46,47,48,36,34,7,1,26,12,18,25,49,41,42,43,44,45,46,47,48,10,19,3,13,39,21,27,32
-1,49,41,42,43,44,45,46,47,48,16,4,29,23,6,36,31,12,49,41,42,43,44,45,46,47,48,24,19,37,26,11,3,7,32,49,41,42,43,44,45,46,47,48,35,10,2,15,25,39,28,17,49,41,42,43,44,45,46,47,48,40,33,22,13,5,30,20,9,49,41,42,43,44,45,46,47,48,38,14,34,8,21,1,18,27
